Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"Al-Kharj, Saudi Arabia",7/12/2000,114.9,82.5,96.7,,106.1,0,,,9.2,188.46,,6.4,0,18.48,Clear
"Al-Kharj, Saudi Arabia",7/13/2000,116.7,78.9,95.5,,101.3,0,,,12.8,254.67,,6.8,0,18.33,Clear
"Al-Kharj, Saudi Arabia",7/14/2000,109.5,80.7,95,,106.1,0,,,8.1,202.5,,6.8,0,17.37,Clear
"Al-Kharj, Saudi Arabia",7/15/2000,109.5,80.7,97.8,,106.1,0,,,9.2,226.67,,6.8,22.5,15.72,Clear
"Al-Kharj, Saudi Arabia",7/16/2000,114.9,80.7,101.9,,106.7,0,,,10.3,254.55,,6.8,37.5,15.04,Partially cloudy
"Al-Kharj, Saudi Arabia",7/17/2000,114.9,80.7,99.9,,109,0,,,19.5,171.58,,3.6,11.3,18.39,Clear
"Al-Kharj, Saudi Arabia",7/18/2000,111.3,84.3,98.6,,103.5,0,,,25.3,305.42,,4.3,3.8,13.43,Clear
"Al-Kharj, Saudi Arabia",7/19/2000,111.3,80.7,95.8,,103,0,,,19.5,150.87,,2.9,30.4,13.49,Partially cloudy
"Al-Kharj, Saudi Arabia",7/20/2000,113.1,80.7,97.8,,109,0,,,24.6,90,,4.8,45.5,24.52,Partially cloudy
"Al-Kharj, Saudi Arabia",7/21/2000,114.9,80.7,98.9,,109,0,,,22.4,161.43,,3.8,8.1,20.34,Clear
"Al-Kharj, Saudi Arabia",7/22/2000,114.9,82.5,98.5,,108.2,0,,,21.9,142.38,,4.7,12.5,20.26,Clear
"Al-Kharj, Saudi Arabia",7/23/2000,113.1,82.5,96.7,,108.2,0,,,15,208.89,,6.7,16.3,19.59,Clear
"Al-Kharj, Saudi Arabia",7/24/2000,113.1,86.1,100.4,,108.2,0,,,24.2,175,,5.8,52.9,16.94,Partially cloudy
"Al-Kharj, Saudi Arabia",7/25/2000,111.3,80.7,97,,109,0,,,19.5,200.48,,6.4,44.2,21.8,Partially cloudy
"Al-Kharj, Saudi Arabia",7/26/2000,114.9,80.7,98.5,,106.1,0,,,18.3,200.05,,6.8,43,20.43,Partially cloudy
"Al-Kharj, Saudi Arabia",7/27/2000,116.7,82.5,99,,108.2,0,,,19.5,231.88,,6.1,55.4,20.88,Partially cloudy
"Al-Kharj, Saudi Arabia",7/28/2000,120.3,80.7,98.8,,106.7,0,,,17.2,185.5,,6.2,46.7,20.77,Partially cloudy
"Al-Kharj, Saudi Arabia",7/29/2000,113.1,86.1,98.9,,106.3,0,,,12.8,134.44,,6.8,26.3,13,Partially cloudy
"Al-Kharj, Saudi Arabia",7/30/2000,116.7,78.9,96.7,,103,0,,,10.3,166.67,,6.8,1.3,14.08,Clear
"Al-Kharj, Saudi Arabia",7/31/2000,114.9,82.5,98.6,,105.6,0,,,9.2,150,,6.8,8.8,20.55,Clear
"Al-Kharj, Saudi Arabia",8/1/2000,113.1,82.5,97.6,,108.2,0,,,11.4,188.1,,6.8,0,19.33,Clear
"Al-Kharj, Saudi Arabia",8/2/2000,113.1,78.9,97.1,,105.5,0,,,11.4,135,,6.8,6.3,19.51,Clear
"Al-Kharj, Saudi Arabia",8/3/2000,113.1,78.9,96.5,,105.5,0,,,5.8,216.67,,6.8,0,22.31,Clear
"Al-Kharj, Saudi Arabia",8/4/2000,114.9,80.7,98.5,,106.1,0,,,16.1,189.17,,6.8,10.4,17.38,Clear
"Al-Kharj, Saudi Arabia",8/5/2000,114.9,89.7,100.8,,107.1,0,,,15,167.78,,6.8,11.3,20.37,Clear
"Al-Kharj, Saudi Arabia",8/6/2000,114.9,87.9,101.5,,105.1,0,,,11.4,151.9,,6.8,16.3,18.78,Clear
"Al-Kharj, Saudi Arabia",8/7/2000,114.9,86.1,100.5,,104.9,0,,,13.9,142.5,,6.8,0,20.72,Clear
"Al-Kharj, Saudi Arabia",8/8/2000,114.9,86.1,102,,106.3,0,,,17.2,102.11,,6.8,18.8,20.18,Clear
"Al-Kharj, Saudi Arabia",8/9/2000,111.3,86.1,99.3,,109,0,,,18.3,140.95,,6.4,6.3,19.01,Clear
"Al-Kharj, Saudi Arabia",8/10/2000,109.5,84.3,97.6,,108.2,0,,,17.2,237.33,,6.5,20.6,19.07,Clear
"Al-Kharj, Saudi Arabia",8/11/2000,111.3,84.3,98,,106.1,0,,,23,214.76,,5.9,1.4,17,Clear
"Al-Kharj, Saudi Arabia",8/12/2000,109.5,80.7,95.4,,109,0,,,12.8,153,,6.8,1.3,18.84,Clear
"Al-Kharj, Saudi Arabia",8/13/2000,111.3,82.5,93.7,,109,0,,,11.4,113,,6.8,56.7,24.61,Partially cloudy
"Al-Kharj, Saudi Arabia",8/14/2000,111.3,80.7,96,,108.2,0,,,12.8,106.11,,6.8,20,21.99,Clear
"Al-Kharj, Saudi Arabia",8/15/2000,107.7,82.5,98,,111.2,0,,,23,110,,1.8,90,30.49,Overcast
"Al-Kharj, Saudi Arabia",8/16/2000,114.9,91.5,103.1,,112.1,0,,,12.8,126.32,,4.5,71,20.83,Partially cloudy
"Al-Kharj, Saudi Arabia",8/17/2000,114.9,84.3,97.9,,106.7,0,,,21.9,128.18,,6.4,3.9,16.79,Clear
"Al-Kharj, Saudi Arabia",8/18/2000,113.1,84.3,98.3,,104.9,0,,,19.5,110.71,,6.6,4.5,18.72,Clear
"Al-Kharj, Saudi Arabia",8/19/2000,114.9,84.3,99.4,,105.5,0,,,15,160,,6.8,13.3,18.46,Clear
"Al-Kharj, Saudi Arabia",8/20/2000,114.9,87.9,100.8,,104.9,0,,,12.8,133.89,,6.8,35.8,17.39,Partially cloudy
"Al-Kharj, Saudi Arabia",8/21/2000,116.7,82.5,97.6,,106.7,0,,,12.8,183.33,,6.8,25,18.17,Clear
"Al-Kharj, Saudi Arabia",8/22/2000,113.1,82.5,97.7,,107.9,0,,,17.2,148.26,,6.8,16.3,19.29,Clear
"Al-Kharj, Saudi Arabia",8/23/2000,111.3,87.9,97.9,,110,0,,,11.4,108.95,,6.8,1.3,24.01,Clear
"Al-Kharj, Saudi Arabia",8/24/2000,107.7,82.5,95,,103.4,0,,,10.3,128.75,,6.8,0,19.49,Clear
"Al-Kharj, Saudi Arabia",8/25/2000,111.3,82.5,95.3,,105.5,0,,,9.2,178,,6.8,5,20.35,Clear
"Al-Kharj, Saudi Arabia",8/26/2000,111.3,80.7,97.9,,105,0,,,12.8,248.33,,6.8,1.5,18.58,Clear
"Al-Kharj, Saudi Arabia",8/27/2000,111.3,80.7,95.8,,107.4,0,,,17.2,143.33,,6.8,5.8,18.47,Clear
"Al-Kharj, Saudi Arabia",8/28/2000,113.1,82.5,97.6,,106.7,0,,,16.1,138.89,,6.8,14.1,19.04,Clear
"Al-Kharj, Saudi Arabia",8/29/2000,114.9,84.3,99.8,,105.5,0,,,19.5,108.5,,6.8,14.3,16.95,Clear
"Al-Kharj, Saudi Arabia",8/30/2000,113.1,82.5,96.5,,112.5,0,,,15,126.67,,6.5,15.8,24.71,Clear
"Al-Kharj, Saudi Arabia",8/31/2000,111.3,80.7,94.8,,110.9,0,,,11.4,155.65,,5.5,29.6,26.67,Partially cloudy
"Al-Kharj, Saudi Arabia",9/1/2000,111.3,80.7,94.9,,108.2,0,,,11.4,97.65,,6.8,19.6,29.86,Clear
"Al-Kharj, Saudi Arabia",9/2/2000,109.5,77.1,92.1,,103.8,0,,,9.2,73.85,,6.5,0,20.16,Clear
"Al-Kharj, Saudi Arabia",9/3/2000,107.7,77.1,92.1,,103,0,,,8.1,130,,6.3,0,18.71,Clear
"Al-Kharj, Saudi Arabia",9/4/2000,105.9,73.5,90.7,,101.3,0,,,19.5,216.19,,6.7,0,17.81,Clear
"Al-Kharj, Saudi Arabia",9/5/2000,104.1,75.3,89.1,,100.8,0,,,18.3,228.7,,6.8,0,17.31,Clear
"Al-Kharj, Saudi Arabia",9/6/2000,107.7,73.5,88.3,,103.4,0,,,13.9,220.91,,6.8,0,20.19,Clear
"Al-Kharj, Saudi Arabia",9/7/2000,105.9,69.9,88.8,,102.1,0,,,17.2,85.33,,6.8,0,19.27,Clear
"Al-Kharj, Saudi Arabia",9/8/2000,104.1,71.7,88.4,,101.3,0,,,23,97.06,,6.4,0,23.52,Clear
"Al-Kharj, Saudi Arabia",9/9/2000,104.1,75.3,89.2,,100.3,0,,,18.3,119.09,,6.8,0,21.23,Clear
"Al-Kharj, Saudi Arabia",9/10/2000,105.9,75.3,88.2,,103.1,0,,,18.3,314.78,,6.8,12.6,20.89,Clear
"Al-Kharj, Saudi Arabia",9/11/2000,104.1,73.5,86.8,,100.8,0,,,15,284.35,,6.8,2.1,19.52,Clear
"Al-Kharj, Saudi Arabia",9/12/2000,105.9,77.1,88.9,,100.9,0,,,9.2,171.67,,6.8,0,16.39,Clear
"Al-Kharj, Saudi Arabia",9/13/2000,104.1,73.5,88.9,,100.8,0,,,12.8,162.61,,6.8,0,17.17,Clear
"Al-Kharj, Saudi Arabia",9/14/2000,107.7,75.3,91,,103,0,,,11.4,186.52,,6.8,2.1,17.98,Clear
"Al-Kharj, Saudi Arabia",9/15/2000,105.9,77.1,90.7,,101.7,0,,,10.3,204.17,,6.8,0,18.27,Clear
"Al-Kharj, Saudi Arabia",9/16/2000,104.1,77.1,91.3,,101.3,0,,,12.8,124.17,,6.8,17.5,18.81,Clear
"Al-Kharj, Saudi Arabia",9/17/2000,105.9,78.9,92.5,,102.6,0,,,11.4,131.3,,6.8,6.3,20.74,Clear
"Al-Kharj, Saudi Arabia",9/18/2000,109.5,80.7,94.5,,105.5,0,,,9.2,169.13,,6.8,1.3,17.23,Clear
"Al-Kharj, Saudi Arabia",9/19/2000,107.7,80.7,94.8,,106.3,0,,,10.3,163.91,,6.8,1.3,18.13,Clear
"Al-Kharj, Saudi Arabia",9/20/2000,104.1,78.9,90.6,,100.8,0,,,12.8,163.48,,6.6,0,18.38,Clear
"Al-Kharj, Saudi Arabia",9/21/2000,107.7,75.3,88.4,,103,0,,,11.4,263.75,,6.4,0,16.61,Clear
"Al-Kharj, Saudi Arabia",9/22/2000,104.1,75.3,87.2,,99.9,0,,,6.9,172.86,,6.8,0,17.34,Clear
"Al-Kharj, Saudi Arabia",9/23/2000,104.1,73.5,88.1,,100.3,0,,,16.1,164.58,,6.8,0,18.08,Clear
"Al-Kharj, Saudi Arabia",9/24/2000,104.1,73.5,87.8,,100.8,0,,,16.1,127.92,,6.7,0,26.89,Clear
"Al-Kharj, Saudi Arabia",9/25/2000,104.1,77.1,89.3,,103.7,0,,,13.9,151.36,,6.7,1.3,29.94,Clear
"Al-Kharj, Saudi Arabia",9/26/2000,105.9,78.9,90.4,,103.1,0,,,9.2,152.5,,6.8,0,25.09,Clear
"Al-Kharj, Saudi Arabia",9/27/2000,104.1,75.3,90.6,,100.8,0,,,15,152.17,,6.8,0,21.66,Clear
"Al-Kharj, Saudi Arabia",9/28/2000,104.1,78.9,89.1,,101.3,0,,,13.9,189.17,,6.8,0,20.85,Clear
"Al-Kharj, Saudi Arabia",9/29/2000,105.9,80.7,92.1,,104.4,0,,,19.5,180,,6.8,2.7,21.64,Clear
"Al-Kharj, Saudi Arabia",9/30/2000,107.7,80.7,93.6,,103.4,0,,,17.2,192.61,,6.8,8.8,17.44,Clear
"Al-Kharj, Saudi Arabia",10/1/2000,104.1,80.7,91.3,,105.8,0,,,16.1,126.67,,6.4,0,28.52,Clear
"Al-Kharj, Saudi Arabia",10/2/2000,98.7,78.9,87.9,,96.6,0,,,15,66.67,,6.1,16.3,26.74,Clear
"Al-Kharj, Saudi Arabia",10/3/2000,100.5,77.1,87.4,,99.2,0,,,28.9,132.08,,6.3,40.8,31.65,Partially cloudy
"Al-Kharj, Saudi Arabia",10/4/2000,96.9,77.1,87.4,,103.8,0.01,,,17.2,155.91,,6.7,15.5,40.57,Rain
"Al-Kharj, Saudi Arabia",10/5/2000,95.1,73.5,84.3,,105.3,0,,,18.3,81.25,,6.8,30.4,54.5,Partially cloudy
"Al-Kharj, Saudi Arabia",10/6/2000,93.3,69.9,82.5,,93.5,0,,,10.3,185.91,,6.8,34.8,38.69,Partially cloudy
"Al-Kharj, Saudi Arabia",10/7/2000,95.1,71.7,83.2,,91.4,0,,,9.2,179.57,,6.8,0,23.89,Clear
"Al-Kharj, Saudi Arabia",10/8/2000,98.7,71.7,84.4,,94.4,0,,,10.3,111.9,,6.8,0,20.59,Clear
"Al-Kharj, Saudi Arabia",10/9/2000,96.9,69.9,83.9,,93.5,0,,,9.2,116.25,,6.8,0,29.71,Clear
"Al-Kharj, Saudi Arabia",10/10/2000,96.9,73.5,85.5,,95.3,0,,,13.9,155,,6.8,0,27.67,Clear
"Al-Kharj, Saudi Arabia",10/11/2000,98.7,77.1,87.3,,96.1,0,,,16.1,174.78,,6.8,14.8,25.27,Clear
"Al-Kharj, Saudi Arabia",10/12/2000,100.5,77.1,90.3,,96.7,0,,,11.4,213.04,,6.8,27,19.8,Partially cloudy
"Al-Kharj, Saudi Arabia",10/13/2000,100.5,73.5,87.4,,96.4,0,,,9.2,140.83,,6.8,1.3,24.83,Clear
"Al-Kharj, Saudi Arabia",10/14/2000,100.5,71.7,86.7,,96.7,0,,,15,155.42,,6.8,3.8,26.24,Clear
"Al-Kharj, Saudi Arabia",10/15/2000,98.7,75.3,86.6,,95,0,,,23,160,,6.7,35,20.87,Partially cloudy
"Al-Kharj, Saudi Arabia",10/16/2000,100.5,71.7,84.7,,96.4,0,,,19.5,162.5,,6.8,25.4,19.22,Partially cloudy
"Al-Kharj, Saudi Arabia",10/17/2000,98.7,71.7,82.3,,95.7,0,,,17.2,176.52,,6.8,10,25.09,Clear
"Al-Kharj, Saudi Arabia",10/18/2000,93.3,69.9,80.8,,91,0,,,19.5,95.83,,6.7,8.8,31.93,Clear
"Al-Kharj, Saudi Arabia",10/19/2000,93.3,69.9,80.3,,89.7,0,,,13.9,190.95,,6.8,0,27.43,Clear
"Al-Kharj, Saudi Arabia",10/20/2000,93.3,68.1,79.8,,90.2,0,,,17.2,190,,6.8,0,24.83,Clear
"Al-Kharj, Saudi Arabia",10/21/2000,93.3,68.1,81,,89.7,0,,,17.2,179.17,,6.8,0,22.97,Clear
"Al-Kharj, Saudi Arabia",10/22/2000,93.3,68.1,80.4,,88.8,0,,,16.1,166.52,,6.8,0,23.59,Clear
"Al-Kharj, Saudi Arabia",10/23/2000,93.3,66.3,79.4,,89.7,0,,,10.3,134.58,,6.8,0,28.91,Clear
"Al-Kharj, Saudi Arabia",10/24/2000,96.9,68.1,81.1,,92,0,,,9.2,160,,6.8,0,28.09,Clear
"Al-Kharj, Saudi Arabia",10/25/2000,95.1,68.1,81.8,,90.4,0,,,11.4,143.75,,6.8,5,23.34,Clear
"Al-Kharj, Saudi Arabia",10/26/2000,96.9,73.5,83.8,,93.2,0,,,23,148.33,,6.7,14.2,25.8,Clear
"Al-Kharj, Saudi Arabia",10/27/2000,95.1,71.7,82.6,,91,0,,,15,147.92,,6.8,25,25.97,Clear
"Al-Kharj, Saudi Arabia",10/28/2000,95.1,71.7,82.9,,92.8,0,,,13.9,109.09,,6.8,17.5,33.24,Clear
"Al-Kharj, Saudi Arabia",10/29/2000,91.5,68.1,79,,88.2,0,,,12.8,133.04,,6.6,0,37.03,Clear
"Al-Kharj, Saudi Arabia",10/30/2000,93.3,68.1,79.5,,89.7,0,,,10.3,143.04,,6.8,2.5,31.26,Clear
"Al-Kharj, Saudi Arabia",10/31/2000,93.3,68.1,79.6,,90.2,0,,,8.1,161.3,,6.8,0,35.44,Clear
"Al-Kharj, Saudi Arabia",11/1/2000,95.1,68.1,81.2,,91.2,0,,,10.3,173.75,,6.8,0,28.21,Clear
"Al-Kharj, Saudi Arabia",11/2/2000,89.7,68.1,77.4,,86.8,0,,,16.1,59.17,,6.8,0,39.33,Clear
"Al-Kharj, Saudi Arabia",11/3/2000,89.7,68.1,75.8,,86.8,0,,,13.9,72.08,,6.8,30,44.72,Partially cloudy
"Al-Kharj, Saudi Arabia",11/4/2000,87.9,64.5,76.2,,86.9,0,,,10.3,126.96,,6.8,28.3,52.55,Partially cloudy
"Al-Kharj, Saudi Arabia",11/5/2000,86.1,68.1,76.6,,85.1,0,,,18.3,120.42,,6.4,33.3,41.5,Partially cloudy
"Al-Kharj, Saudi Arabia",11/6/2000,84.3,66.3,72.8,,84,0,,,16.1,72.92,,6.7,70,57.36,Partially cloudy
"Al-Kharj, Saudi Arabia",11/7/2000,80.7,59.1,69.8,,79.6,0,,,8.1,85.83,,6.8,57.1,40.52,Partially cloudy
"Al-Kharj, Saudi Arabia",11/8/2000,77.1,60.9,69.8,,,0,,,16.1,88.5,,6.8,91.5,42.33,Overcast
"Al-Kharj, Saudi Arabia",11/9/2000,69.9,59.1,64.8,,,0.65,,,18.3,200.45,,5.5,95.9,80.27,"Rain, Overcast"
"Al-Kharj, Saudi Arabia",11/10/2000,73.5,59.1,66.5,,,0,,,8.1,165.24,,6.2,38.6,67.29,Partially cloudy
"Al-Kharj, Saudi Arabia",11/11/2000,77.1,59.1,66.1,,,0,,,10.3,177.73,,6.8,13.8,57.79,Clear
"Al-Kharj, Saudi Arabia",11/12/2000,77.1,55.5,66.2,,,0,,,12.8,250.5,,6.8,6.8,47.17,Clear
"Al-Kharj, Saudi Arabia",11/13/2000,75.3,50.1,63.8,,,0,,,6.9,209.5,,6.8,26.2,49.62,Partially cloudy
"Al-Kharj, Saudi Arabia",11/14/2000,78.9,53.7,66.7,,,0,,,12.8,175.71,,6.8,55,45.38,Partially cloudy
"Al-Kharj, Saudi Arabia",11/15/2000,80.7,59.1,70,,79.8,0,,,12.8,153.64,,6.8,53.6,44.1,Partially cloudy
"Al-Kharj, Saudi Arabia",11/16/2000,78.9,62.7,70.2,,,0,,,17.2,87.92,,6.7,82.9,50.34,Overcast
"Al-Kharj, Saudi Arabia",11/17/2000,78.9,62.7,69.7,,,0,,,18.3,101.05,,5.4,94.7,63.09,Overcast
"Al-Kharj, Saudi Arabia",11/18/2000,87.9,62.7,74.2,,85.5,0.03,,,23,96.67,,5.5,77.9,55.95,"Rain, Overcast"
"Al-Kharj, Saudi Arabia",11/19/2000,87.9,66.3,74.5,,85.8,0.16,,,18.3,94.17,,5.3,59.2,63.19,"Rain, Partially cloudy"
"Al-Kharj, Saudi Arabia",11/20/2000,84.3,64.5,72.4,,83.6,0,,,15,84.17,,6.3,68.3,67.54,Partially cloudy
"Al-Kharj, Saudi Arabia",11/21/2000,75.3,64.5,68.8,,,0,,,15,55.42,,5.1,84.6,73.72,Overcast
"Al-Kharj, Saudi Arabia",11/22/2000,68.1,62.7,64.9,,,0,,,12.8,102.61,,6.6,86.1,65.88,Overcast
"Al-Kharj, Saudi Arabia",11/23/2000,68.1,55.5,61.9,,,0.06,,,11.4,71.3,,6.1,86.7,65.07,"Rain, Overcast"
"Al-Kharj, Saudi Arabia",11/24/2000,71.7,55.5,63.1,,,0.05,,,15,101.3,,6.6,67.9,63.8,"Rain, Partially cloudy"
"Al-Kharj, Saudi Arabia",11/25/2000,77.1,55.5,64.7,,,0,,,11.4,132.27,,5.4,59.5,73.21,Partially cloudy
"Al-Kharj, Saudi Arabia",11/26/2000,80.7,59.1,68.5,,83.4,0,,,12.8,137.08,,6.8,23.8,66.41,Clear
"Al-Kharj, Saudi Arabia",11/27/2000,78.9,59.1,68.5,,,0,,,11.4,115.91,,5.4,34.5,70.3,Partially cloudy
"Al-Kharj, Saudi Arabia",11/28/2000,82.5,60.9,70.6,,82.2,0,,,16.1,126.67,,6.2,12.5,66.46,Clear
"Al-Kharj, Saudi Arabia",11/29/2000,86.1,60.9,72.2,,84,0,,,19.5,154.58,,6.8,74.6,50.42,Partially cloudy
"Al-Kharj, Saudi Arabia",11/30/2000,87.9,62.7,73.2,,85,0,,,18.3,142.61,,6.8,77.8,47.62,Overcast
"Al-Kharj, Saudi Arabia",12/1/2000,86.1,60.9,74.1,,84,0,,,17.2,160.45,,6.8,62.7,48.04,Partially cloudy
"Al-Kharj, Saudi Arabia",12/2/2000,82.5,62.7,72.2,,80.7,0,,,10.3,176.67,,6.8,20.8,40.1,Clear
"Al-Kharj, Saudi Arabia",12/3/2000,82.5,62.7,71.4,,81.5,0,,,15,125.24,,5.8,42.4,47.55,Partially cloudy
"Al-Kharj, Saudi Arabia",12/4/2000,80.7,60.9,68.9,,80.6,0,,,19.5,125.83,,5.5,38.3,60.68,Partially cloudy
"Al-Kharj, Saudi Arabia",12/5/2000,78.9,60.9,68,,,0,,,11.4,82.5,,5.4,41.3,69.11,Partially cloudy
"Al-Kharj, Saudi Arabia",12/6/2000,73.5,57.3,65,,,0,,,10.3,70.42,,6.7,19.2,59.08,Clear
"Al-Kharj, Saudi Arabia",12/7/2000,75.3,55.5,64.4,,,0,,,12.8,147.27,,6.8,3.9,54.48,Clear
"Al-Kharj, Saudi Arabia",12/8/2000,78.9,57.3,67.6,,,0,,,18.3,158.75,,6.8,53.3,55.45,Partially cloudy
"Al-Kharj, Saudi Arabia",12/9/2000,84.3,62.7,70.4,,81.8,0,,,25.3,167.5,,6.7,95.8,51.81,Overcast
"Al-Kharj, Saudi Arabia",12/10/2000,80.7,62.7,70.5,,81.2,0,,,16.1,277.83,,6.7,67.9,61.08,Partially cloudy
"Al-Kharj, Saudi Arabia",12/11/2000,68.1,57.3,62.5,,,0,,,19.5,300.87,,6.8,18.3,53.04,Clear
"Al-Kharj, Saudi Arabia",12/12/2000,69.9,51.9,60.1,,,0,,,6.9,170.67,,6.8,6.5,53.58,Clear
"Al-Kharj, Saudi Arabia",12/13/2000,69.9,50.1,60.4,,,0,,,11.4,131.43,,6.8,29.6,59.62,Partially cloudy
"Al-Kharj, Saudi Arabia",12/14/2000,69.9,57.3,61,,,0.1,,,13.9,161.36,,6.8,94.6,67.02,"Rain, Overcast"
"Al-Kharj, Saudi Arabia",12/15/2000,66.3,55.5,60.7,,,0.09,,,10.3,79.05,,6.6,48.7,72.4,"Rain, Partially cloudy"
"Al-Kharj, Saudi Arabia",12/16/2000,68.1,51.9,59.3,,,0,,,5.8,181.88,,6.8,10.4,63.79,Clear
"Al-Kharj, Saudi Arabia",12/17/2000,66.3,50.1,57,,,0,,,6.9,139.17,,6.8,12.1,63.75,Clear
"Al-Kharj, Saudi Arabia",12/18/2000,64.5,48.3,55.4,47.4,,0,,,5.8,171.67,,6.8,10,63.4,Clear
"Al-Kharj, Saudi Arabia",12/19/2000,68.1,48.3,56.7,46.4,,0,,,13.9,182.38,,6.8,6.5,63.38,Clear
"Al-Kharj, Saudi Arabia",12/20/2000,75.3,50.1,62.8,,,0,,,20.8,180,,6.8,59.6,57.4,Partially cloudy
"Al-Kharj, Saudi Arabia",12/21/2000,78.9,59.1,67.7,,,0,,,19.5,173.91,,6.8,56.1,41.4,Partially cloudy
"Al-Kharj, Saudi Arabia",12/22/2000,78.9,59.1,67.5,,,0,,,15,162.92,,6.8,34.2,41.22,Partially cloudy
"Al-Kharj, Saudi Arabia",12/23/2000,78.9,55.5,65.9,,,0,,,19.5,160.43,,6.8,30.4,45.34,Partially cloudy
"Al-Kharj, Saudi Arabia",12/24/2000,84.3,60.9,70.3,,82.8,0,,,19.5,156.5,,6.8,7.9,47.86,Clear
"Al-Kharj, Saudi Arabia",12/25/2000,78.9,55.5,66.9,,,0,,,10.3,118.33,,6.5,27.8,62.47,Partially cloudy
"Al-Kharj, Saudi Arabia",12/26/2000,71.7,53.7,61.9,,,0,,,18.3,310.43,,6.5,1.3,53.93,Clear
"Al-Kharj, Saudi Arabia",12/27/2000,66.3,46.5,55.7,43,,0,,,12.8,284.17,,6.8,0,55.56,Clear
"Al-Kharj, Saudi Arabia",12/28/2000,68.1,48.3,56.6,45.2,,0,,,9.2,166.67,,6.8,11.7,50.21,Clear
"Al-Kharj, Saudi Arabia",12/29/2000,71.7,46.5,55.9,42.5,,0,,,15,253.81,,6.8,6.5,47.41,Clear
"Al-Kharj, Saudi Arabia",12/30/2000,68.1,46.5,55,44.7,,0,,,8.1,177.5,,6.8,9.1,39.31,Clear
"Al-Kharj, Saudi Arabia",12/31/2000,73.5,46.5,56.7,42,,0,,,11.4,186.19,,6.8,10,31.37,Clear
"Al-Kharj, Saudi Arabia",1/1/2001,75.3,46.5,59.2,43,,0,,,10.3,180.43,,6.8,2.5,36.34,Clear
"Al-Kharj, Saudi Arabia",1/2/2001,71.7,50.1,58.7,,,0,,,9.2,168.24,,6.8,18.8,52.52,Clear
"Al-Kharj, Saudi Arabia",1/3/2001,73.5,48.3,60.4,43.1,,0,,,23,173.75,,6.8,25.8,38.7,Partially cloudy
"Al-Kharj, Saudi Arabia",1/4/2001,73.5,53.7,61.8,,,0,,,10.3,147.65,,6.7,40.8,48.31,Partially cloudy
"Al-Kharj, Saudi Arabia",1/5/2001,69.9,50.1,60,,,0,,,10.3,106,,6.8,51.7,51.6,Partially cloudy
"Al-Kharj, Saudi Arabia",1/6/2001,69.9,50.1,59.6,,,0,,,9.2,115.56,,6.8,17.4,56.78,Clear
"Al-Kharj, Saudi Arabia",1/7/2001,71.7,51.9,60.4,,,0,,,21.9,134.17,,6.8,53.3,59.38,Partially cloudy
"Al-Kharj, Saudi Arabia",1/8/2001,71.7,50.1,59.8,,,0,,,21.9,218.57,,6.5,72.6,63.71,Partially cloudy
"Al-Kharj, Saudi Arabia",1/9/2001,66.3,46.5,53.8,39.9,,0,,,19.5,314.17,,6.8,15,63.35,Clear
"Al-Kharj, Saudi Arabia",1/10/2001,64.5,48.3,55.2,44.7,,0,,,17.2,275.22,,6.8,53.8,60.4,Partially cloudy
"Al-Kharj, Saudi Arabia",1/11/2001,68.1,48.3,56.1,47.4,,0,,,8.1,253.75,,6.5,0,59.25,Clear
"Al-Kharj, Saudi Arabia",1/12/2001,68.1,46.5,57.1,,,0,,,5.8,144.55,,6.8,0,55.69,Clear
"Al-Kharj, Saudi Arabia",1/13/2001,69.9,48.3,59,,,0,,,8.1,150,,6.8,0,49.39,Clear
"Al-Kharj, Saudi Arabia",1/14/2001,68.1,50.1,57.6,,,0,,,5.8,151.54,,6.8,0,51.43,Clear
"Al-Kharj, Saudi Arabia",1/15/2001,68.1,48.3,57,47.4,,0,,,5.8,181.25,,6.8,11.3,44.2,Clear
"Al-Kharj, Saudi Arabia",1/16/2001,73.5,44.7,57.4,40.3,,0,,,11.4,181.74,,6.8,15.7,36.62,Clear
"Al-Kharj, Saudi Arabia",1/17/2001,77.1,48.3,60.2,43.8,,0,,,17.2,187.83,,6.8,0,30.69,Clear
"Al-Kharj, Saudi Arabia",1/18/2001,78.9,50.1,62.4,,,0,,,10.3,180,,6.7,15.2,32.17,Clear
"Al-Kharj, Saudi Arabia",1/19/2001,84.3,53.7,66,,81.4,0,,,21.9,239.57,,6.8,18.7,33.35,Clear
"Al-Kharj, Saudi Arabia",1/20/2001,69.9,51.9,60,,,0,,,13.9,217.27,,6.8,17.3,51.59,Clear
"Al-Kharj, Saudi Arabia",1/21/2001,69.9,51.9,58.9,,,0,,,4.7,163.13,,6.8,0,49.08,Clear
"Al-Kharj, Saudi Arabia",1/22/2001,71.7,50.1,59,,,0,,,11.4,151.43,,6.8,0,52,Clear
"Al-Kharj, Saudi Arabia",1/23/2001,75.3,53.7,63.8,,,0,,,18.3,173.04,,6.8,3.8,40.71,Clear
"Al-Kharj, Saudi Arabia",1/24/2001,71.7,55.5,61.4,,,0,,,17.2,215,,6.8,70.9,42.22,Partially cloudy
"Al-Kharj, Saudi Arabia",1/25/2001,68.1,46.5,56.9,45.7,,0,,,6.9,142.14,,7.1,12.1,54.24,Clear
